5 5 1 0
5 10 1 0
5 15 1 0
5 20 1 0
5 25 1 0
5 30 1 0
5 35 1 0
5 40 1 0
5 45 1 0
5 50 1 0
5 55 1 0
5 60 1 0
5 65 1 0
5 70 1 0
5 75 1 0
5 80 1 0
5 85 1 0
5 90 1 0
5 95 1 0
5 100 1 0
5 105 1 0
5 110 1 0
5 115 1 0
5 120 1 0
5 125 1 0
5 130 1 0
5 135 1 0
5 140 1 0
5 145 1 0
5 150 1 0
5 155 1 0
5 160 1 0
5 165 1 0
5 170 1 0
5 175 1 0
5 180 1 0
5 185 1 0
5 190 1 0
5 195 1 0
5 200 1 0
5 205 1 0
5 210 1 0
5 215 1 0
5 220 1 0
5 225 1 0
5 230 1 0
5 235 1 0
5 240 1 0
5 245 1 0
5 250 1 0
5 255 1 0
10 5 1 0
10 10 1 0
10 15 1 0
10 20 1 0
10 25 1 0
10 30 1 0
10 35 1 0
10 40 1 0
10 45 1 0
10 50 1 0
10 55 1 0
10 60 1 0
10 65 1 0
10 70 1 0
10 75 1 0
10 80 1 0
10 85 1 0
10 90 1 0
10 95 1 0
10 100 1 0
10 105 1 0
10 110 1 0
10 115 1 0
10 120 1 0
10 125 1 0
10 130 1 0
10 135 1 0
10 140 1 0
10 145 1 0
10 150 1 0
10 155 1 0
10 160 1 0
10 165 1 0
10 170 1 0
10 175 1 0
10 180 1 0
10 185 1 0
10 190 1 0
10 195 1 0
10 200 1 0
10 205 1 0
10 210 1 0
10 215 1 0
10 220 1 0
10 225 1 0
10 230 1 0
10 235 1 0
10 240 1 0
10 245 1 0
10 250 1 0
10 255 1 0
15 5 1 0
15 10 1 0
15 15 1 0
15 20 1 0
15 25 1 0
15 30 1 0
15 35 1 0
15 40 1 0
15 45 1 0
15 50 1 0
15 55 1 0
15 60 1 0
15 65 1 0
15 70 1 0
15 75 1 0
15 80 1 0
15 85 1 0
15 90 1 0
15 95 1 0
15 100 1 0
15 105 1 0
15 110 1 0
15 115 1 0
15 120 1 0
15 125 1 0
15 130 1 0
15 135 1 0
15 140 1 0
15 145 1 0
15 150 1 0
15 155 1 0
15 160 1 0
15 165 1 0
15 170 1 0
15 175 1 0
15 180 1 0
15 185 1 0
15 190 1 0
15 195 1 0
15 200 1 0
15 205 1 0
15 210 1 0
15 215 1 0
15 220 1 0
15 225 1 0
15 230 1 0
15 235 1 0
15 240 1 0
15 245 1 0
15 250 1 0
15 255 1 0
20 5 1 0
20 10 1 0
20 15 1 0
20 20 1 0
20 25 1 0
20 30 1 0
20 35 1 0
20 40 1 0
20 45 1 0
20 50 1 0
20 55 1 0
20 60 1 0
20 65 1 0
20 70 1 0
20 75 1 0
20 80 1 0
20 85 1 0
20 90 1 0
20 95 1 0
20 100 1 0
20 105 1 0
20 110 1 0
20 115 1 0
20 120 1 0
20 125 1 0
20 130 1 0
20 135 1 0
20 140 1 0
20 145 1 0
20 150 1 0
20 155 1 0
20 160 1 0
20 165 1 0
20 170 1 0
20 175 1 0
20 180 1 0
20 185 1 0
20 190 1 0
20 195 1 0
20 200 1 0
20 205 1 0
20 210 1 0
20 215 1 0
20 220 1 0
20 225 1 0
20 230 1 0
20 235 1 0
20 240 1 0
20 245 1 0
20 250 1 0
20 255 1 0
25 5 1 0
25 10 1 0
25 15 1 0
25 20 1 0
25 25 1 0
25 30 1 0
25 35 1 0
25 40 1 0
25 45 1 0
25 50 1 0
25 55 1 0
25 60 1 0
25 65 1 0
25 70 1 0
25 75 1 0
25 80 1 0
25 85 1 0
25 90 1 0
25 95 1 0
25 100 1 0
25 105 1 0
25 110 1 0
25 115 1 0
